rid,age,race,latino,vote12,vote16,media,partyid,income,obama.th,trump.th,biden.th
2912,68,1,2,1,1,,1,21,100,0,85
2913,36,2,2,1,1,3,1,9,100,0,100
2914,59,1,2,1,1,1,3,19,100,15,100
2915,39,1,2,1,1,,2,19,40,70,30
2916,60,1,2,1,1,1,3,12,90,0,85
2917,24,2,2,2,,2,3,2,100,50,70
2918,,2,2,2,2,3,3,3,85,30,60
2919,80,1,2,1,,4,3,,100,,100
2920,33,1,2,1,1,2,3,18,100,0,70
2921,62,1,2,1,1,1,2,1,40,100,0
2922,43,1,2,2,2,3,3,9,0,50,0
2923,,,,1,,3,3,,70,50,60
2924,80,1,2,1,1,1,2,8,15,,0
2925,46,1,2,2,,4,3,4,0,100,0
2926,,1,2,1,,3,2,,15,75,30
2927,68,1,2,1,,,3,,0,100,0
2928,58,1,2,1,1,1,5,6,0,98,0
2929,67,5,2,2,,1,1,9,100,0,100
2930,61,1,2,1,,2,1,2,85,0,70
2931,34,6,2,2,2,3,3,10,50,40,40
2932,80,1,2,1,1,3,1,2,85,0,50
2933,45,1,2,1,,,2,15,40,100,0
2934,30,3,1,2,1,3,2,8,14,100,0
2935,80,1,2,1,1,3,2,12,40,70,50
2936,60,1,2,2,,2,3,21,60,70,40
2937,76,1,2,1,1,2,3,3,0,100,0
2938,47,3,1,1,1,3,2,17,50,90,50
2939,50,1,2,2,,3,2,5,50,60,40
2940,57,1,2,1,,,2,6,0,100,0
2941,35,1,2,1,1,2,1,9,85,15,60
2942,41,3,1,1,1,2,3,17,70,0,50
2943,26,1,2,1,1,2,1,18,85,0,70
2944,,1,2,1,,1,3,,70,0,85
2945,44,1,2,2,,3,3,1,50,70,1
2946,80,1,2,1,,4,2,,40,85,50
2947,77,1,2,1,,1,2,15,0,100,0
2948,65,1,2,1,,2,1,22,85,0,70
2949,79,3,1,2,,2,1,17,100,15,100
2950,70,2,2,1,1,2,1,1,100,0,100
2951,27,2,2,1,,,1,4,85,15,85
2952,29,1,2,1,1,2,1,21,90,0,70
2953,73,1,2,1,,3,2,19,40,60,50
2954,20,3,1,2,,1,3,8,85,0,50
2955,44,2,2,1,1,2,1,19,100,0,100
2956,72,1,2,2,,3,2,3,0,100,0
2957,46,,2,2,,3,1,,100,0,100
2958,54,1,2,2,2,,2,7,15,85,15
2959,69,1,2,2,1,3,3,10,15,60,15
2960,48,1,2,1,1,2,1,16,100,0,85
2961,,1,2,1,1,2,5,,0,100,15
2962,40,1,2,1,1,3,1,18,100,0,100
2963,78,4,2,1,1,2,3,18,85,30,70
2964,49,1,2,1,,3,2,20,50,75,0
2965,77,1,2,1,,3,3,19,70,0,70
2966,65,1,2,1,,2,3,21,70,60,60
2967,58,1,2,1,,3,3,21,100,0,70
2968,58,1,2,1,1,3,3,10,100,0,85
2969,31,3,1,2,,1,5,1,85,0,60
2970,35,1,2,1,,3,3,21,60,60,60
2971,56,1,2,1,,3,2,17,15,70,30
2972,58,2,2,1,1,2,1,2,100,0,100
2973,22,1,2,2,1,2,1,6,90,0,65
2974,54,4,2,2,,,3,,50,15,50
2975,49,1,2,1,,2,1,17,100,0,85
2976,68,1,2,1,2,2,5,7,70,,
2977,80,1,2,1,,1,2,,0,100,20
2978,,1,2,2,1,4,3,,50,,0
2979,52,1,2,1,1,3,3,20,85,60,15
2980,44,1,2,1,,1,1,17,95,0,80
2981,60,1,2,1,1,2,2,9,0,100,0
2982,59,1,2,1,1,2,2,1,0,100,0
2983,62,1,2,1,1,2,5,8,0,100,0
2984,70,1,2,1,,1,3,4,100,0,100
2985,67,6,2,1,,2,3,4,85,0,85
2986,40,2,2,1,1,4,1,10,100,0,85
2987,43,1,2,1,,1,5,16,70,0,65
2988,74,1,2,1,1,4,3,,0,70,15
2989,56,5,2,1,,3,2,12,15,85,15
2990,35,3,1,2,2,3,1,1,100,50,50
2991,27,1,2,1,,,1,11,100,0,85
2992,24,1,2,2,,3,1,9,85,10,50
2993,32,2,2,1,2,3,3,12,15,30,30
2994,58,1,2,2,1,2,1,9,15,85,15
2995,32,1,2,2,2,2,2,6,70,85,15
2996,33,3,1,2,1,,2,2,70,90,75
2997,,1,2,1,1,2,2,5,0,100,0
2998,,,,2,2,3,,,0,0,0
2999,80,1,2,2,1,2,3,2,0,85,30
3000,71,2,2,1,1,1,1,1,100,0,100
3001,69,1,2,1,,2,3,7,85,0,70
3002,,1,2,2,,2,2,,30,60,30
3003,26,4,2,2,2,4,1,,100,10,90
3004,63,1,2,1,1,1,3,15,90,0,70
3005,71,2,2,1,,2,1,16,100,0,100
3006,56,1,2,2,,3,3,15,50,60,30
3007,,,,2,2,3,3,,70,50,30
3008,47,1,2,1,1,1,2,,15,85,30
3009,45,3,1,2,,1,1,21,100,0,85
3010,36,6,2,2,,3,2,10,0,100,0
3011,80,1,2,1,,2,1,5,100,0,100
3012,19,4,2,2,2,4,1,8,80,0,60
3013,,1,2,2,2,2,1,,100,15,100
3014,44,1,2,2,1,3,2,13,0,100,0
3015,,1,2,1,1,2,2,,60,60,30
3016,34,1,2,1,1,1,1,20,100,0,85
3017,30,1,2,2,1,1,3,2,60,0,50
3018,71,1,2,1,1,2,3,1,60,85,50
3019,69,1,2,1,1,2,3,15,85,0,70
3020,69,1,2,1,,1,3,,100,0,85
3021,34,1,2,2,,3,1,1,100,15,60
3022,46,4,2,2,2,3,2,6,50,85,15
3023,64,1,2,1,2,3,3,4,15,85,60
3024,55,3,1,1,1,,3,21,85,0,70
3025,63,3,1,1,1,2,3,16,15,15,30
3026,71,1,2,1,,1,1,20,100,0,100
3027,19,1,2,2,,3,2,20,0,85,0
3028,47,1,2,1,,2,2,4,15,85,15
3029,48,1,2,1,,1,3,21,85,0,60
3030,34,1,2,2,2,2,1,20,80,20,70
3031,49,2,2,1,1,1,3,20,85,0,70
3032,66,1,2,1,,,2,14,0,100,0
3033,40,3,1,2,1,2,1,12,100,40,100
3034,53,1,2,,,,3,7,0,100,0
3035,50,1,2,1,1,3,1,8,60,40,40
3036,35,1,2,2,,2,2,18,0,85,0
3037,55,1,2,1,,2,5,22,0,100,0
3038,,2,2,1,,3,5,8,100,0,60
3039,59,4,2,2,,3,1,15,70,0,70
3040,34,1,2,2,,1,3,4,50,50,50
3041,49,1,2,1,1,4,3,18,40,70,15
3042,64,2,2,1,,2,1,18,85,0,85
3043,29,6,2,2,2,,3,10,100,0,100
3044,53,2,2,1,1,2,1,6,100,0,100
3045,56,1,2,1,,3,2,12,14,100,15
3046,57,5,2,2,2,1,3,4,30,30,10
3047,56,1,2,1,1,2,3,7,97,0,90
3048,65,1,2,1,1,1,1,3,100,0,100
3049,66,1,2,1,,3,3,4,30,15,15
3050,68,1,2,1,,2,3,17,60,40,60
3051,60,3,1,1,,2,1,10,70,30,90
3052,60,4,2,1,1,2,5,20,100,0,70
3053,59,1,2,1,,3,1,20,100,40,50
3054,34,3,1,2,,,3,21,100,15,70
3055,33,4,2,1,,1,1,13,100,0,100
3056,55,1,2,2,2,2,2,2,0,85,0
3057,,,2,2,2,3,1,,70,40,40
3058,67,1,2,1,1,3,2,9,15,70,0
3059,42,1,2,1,,2,3,,85,50,70
3060,59,4,2,1,1,1,2,19,30,70,0
3061,73,1,2,1,1,2,1,11,90,0,90
3062,,,,1,,2,2,,100,0,60
3063,54,1,2,2,1,3,5,2,50,40,15
3064,66,1,2,1,1,2,1,11,25,100,100
